overall_qual,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,bsmt_qual,year_built,garage_finish,full_bath,log_mas_vnr_area,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
6,7.106606137727303,6.851184927493743,7.3938782901077555,3,1971,1,2,5.176149732573829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.591861714889934,6.218600119691729,6.35088571671474,3,1986,3,2,5.493061443340548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,6.742880635791903,6.042632833682381,6.744059186311348,4,2003,3,1,5.14166355650266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,7.4073177104694174,6.180016653652572,7.3758821482150125,5,2007,3,2,5.1647859739235145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,7.198183577101943,6.137727054086234,7.198931240688173,4,1989,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5,7.448333860897476,6.018593214496234,6.804614520062624,4,1940,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.00669522683704,5.953243334287785,7.007600613951853,3,1956,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.810142450115136,5.840641657373398,6.811244378601294,4,1978,1,1,4.343805421853684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,7.409741954080923,6.278521424165844,6.663132695990803,4,2000,2,2,4.795790545596741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.878534196140362,6.246106765481563,6.838405200847344,3,1967,2,2,5.54907608489522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.9411900550683745,5.484796933490655,6.601230118728877,3,1940,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.321849713788356,5.993961427306569,0.0,0,1979,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8,7.311886164077165,6.739336627357174,7.312553498102598,5,2005,3,2,4.343805421853684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.959398512133975,6.541029999189903,6.960347729101308,3,1963,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.164720378771857,6.115892125483034,7.072421900537371,3,1954,2,2,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9,7.61085279039525,6.799055862058796,7.611347717403621,5,2008,2,2,6.111467339502679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.803026643632217,6.091309882077698,7.271703706887368,3,1962,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.4570320891223805,6.1675164908883415,6.60934924316738,4,1985,3,2,5.820082930352362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8,7.188412736496954,6.311734809152915,7.1891677384203225,4,2006,3,2,5.176149732573829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.133295954896068,5.998936561946683,7.121252453244542,4,1995,3,2,3.6635616461296463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,7.86172707782398,6.734591659972948,7.1308988302963465,5,2006,2,3,5.916202062607435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.804614520062624,5.666426688112432,6.776506992372183,3,1967,1,1,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.3098814858247865,6.0844994130751715,7.310550158534422,4,1989,1,2,4.859812404361672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8,7.367708572374371,6.38856140554563,7.362010551259734,4,2007,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,6.984716320118266,0.0,6.985641817639208,4,2004,0,1,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4,7.4067107301776405,5.638354669333745,7.00850518208228,3,1953,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.1372784372603855,6.47543271670409,7.138073034044347,5,2006,3,2,4.290459441148391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.241366283322318,5.953243334287785,6.54965074223381,3,1915,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6.90875477931522,5.37989735354046,6.731018100482083,3,1930,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,7.659642954564682,6.597145701886651,7.660114319173928,5,2006,3,2,5.755742213586912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.299797366758161,5.337538079701318,6.880384082186005,3,1920,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.370230641807081,6.716594773520978,7.370860166536716,4,2006,2,2,6.018593214496234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5,6.959398512133975,5.746203190540153,6.960347729101308,3,1959,2,1,4.007333185232471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,6.198478716492308,5.303304908059076,6.20050917404269,2,1921,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.523481312573497,6.2285110035911835,7.524021415206125,3,1969,3,2,6.075346031088684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.246368080102461,5.733341276897746,6.54965074223381,3,1915,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.037027614686276,5.579729825986222,6.3784261836515865,3,1958,2,1,4.1588830833596715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,7.804659297056102,6.787844982309579,7.8050670442584895,5,2003,3,2,6.586171654854675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.946975992135418,6.184148890937483,6.947937068614969,4,1977,1,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.411556287811163,6.089044875446846,6.638567789166521,4,1993,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.017506142941256,6.270988431858299,7.018401799069201,3,1974,2,2,5.2832037287379885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.529943370601589,6.493753839851686,6.779921907472252,4,2006,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.520234556474628,6.137727054086234,6.962243464266207,4,1992,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5,7.069874128458572,5.680172609017068,7.0707241072602764,3,1957,2,1,4.969813299576001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.79346613258001,6.0330862217988015,6.762729506931879,3,1966,1,1,3.871201010907891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.92951677076365,5.638354669333745,6.930494765951626,3,1910,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7.666690200080086,6.270988431858299,7.667158255319148,3,1951,1,2,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.38025578842646,6.159095388491933,6.831953565565855,4,1998,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.4067107301776405,5.37989735354046,6.693323668269949,4,1915,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.761572768804055,6.042632833682381,6.762729506931879,3,1961,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.98100574072173,6.3578422665081,6.981934677156389,3,1975,1,1,5.176149732573829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.840546529288687,5.733341276897746,6.610696044717759,3,1930,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.416378479192928,6.171700597410915,6.728628613084702,4,2003,2,2,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5,7.191429330036379,5.733341276897746,6.645090969505644,3,1950,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.360103972989152,5.924255797414532,6.693323668269949,4,1995,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.201916317531627,5.484796933490655,6.606650186198215,3,1939,1,2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.8885724595653635,6.3578422665081,6.889591308354466,3,1971,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.002155954403621,5.8664680569332965,7.003065458786462,4,1995,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.6544432264701125,6.139884552226255,6.855408798609928,4,1994,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6,6.933423025730715,6.270988431858299,6.878326468291325,4,1974,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,7.257707677160043,6.3784261836515865,7.258412150595307,5,2001,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9,7.768110378525988,6.710523109452428,7.754052639035757,5,2009,3,2,6.634633357861686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.946975992135418,6.3578422665081,6.947937068614969,4,1996,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,7.154615356913663,6.2285110035911835,7.155396301896734,4,1992,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8,7.813187267521416,6.748759547491679,7.042286171939743,5,2004,2,2,5.84354441703136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.171656822768514,5.41610040220442,6.523562306149512,3,1940,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6.9957661563048505,5.579729825986222,6.996681488176539,3,1966,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.080026499922591,6.432940092739179,6.8966943316227125,3,1956,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7,6.951772164398911,6.270988431858299,6.952728644624869,3,1962,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.996681488176539,6.184148890937483,6.9975959829819265,3,1966,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.402451520818244,6.255750041753367,6.683360945766275,4,2004,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4,7.1098794630722715,6.137727054086234,0.0,0,1962,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,7.034387929915503,6.3578422665081,6.329720905522696,4,1936,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.982862751468942,5.579729825986222,6.961296045910167,3,1925,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6.875232087276577,5.805134968916488,0.0,0,1956,1,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,7.707062655370473,6.6052979209482015,7.288244401020124,5,2004,3,2,5.37989735354046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,6.946975992135418,5.993961427306569,0.0,0,1950,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.489970898834801,6.3784261836515865,6.773080375655535,4,1999,2,2,5.0689042022202315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.845807502637805,6.511745329644728,6.3784261836515865,5,1922,3,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,6.70073110954781,5.602118820879701,6.70196036600254,3,1930,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.534762657037537,6.2766434893416445,7.170119543449628,4,2001,2,2,4.6913478822291435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.956545443151569,5.82600010738045,6.957497370876951,3,1956,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,8.160518247477505,6.866933284461882,7.458186157340487,5,1993,2,3,6.6052979209482015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,6.854354502255021,5.517452896464707,6.762729506931879,3,1954,1,1,4.890349128221754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,7.182352111885263,6.3578422665081,6.621405651764134,2,1926,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.77485576666552,6.391917113392602,6.92951677076365,4,1965,1,2,4.736198448394496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,7.402451520818244,6.829793737512425,7.167809184316444,3,1954,1,1,4.290459441148391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.090076835776092,6.175867270105761,6.398594934535208,4,2005,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,7.188412736496954,5.198497031265826,6.4967749901858625,3,1920,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.355001921105257,6.220590170099739,7.344072850573066,4,2006,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9,8.0519780789023,6.710523109452428,7.563719668414366,5,2008,3,3,6.7580945044277305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,7.818430272070656,6.3578422665081,7.3752557780097545,3,1962,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.479299637782834,6.398594934535208,6.762729506931879,4,1997,2,2,4.859812404361672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,7.515344571180436,6.760414691083428,7.515889085215125,5,2004,3,2,3.7612001156935624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,7.362010551259734,6.597145701886651,7.38025578842646,4,2003,3,2,6.22455842927536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,6.4457198193855785,0.0,6.447305862541213,4,1970,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.240649694255466,6.089044875446846,7.241366283322318,3,1963,2,1,5.389071729816501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,6.911747300251674,5.303304908059076,6.220590170099739,3,1930,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.515344571180436,6.184148890937483,7.528869256642251,4,2004,3,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.310550158534422,6.111467339502679,7.167809184316444,3,1960,2,2,5.318119993844216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.795705775173514,6.111467339502679,6.796823718274855,3,1967,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.946975992135418,0.0,6.947937068614969,4,1978,0,2,4.919980925828125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.510977752014095,0.0,6.756932389247553,4,1923,0,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6.915723448631314,5.638354669333745,6.9167150203536085,3,1952,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,6.761572768804055,6.270988431858299,6.762729506931879,3,1955,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.302496423727326,6.159095388491933,7.29776828253138,4,2006,2,2,3.4965075614664802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6,6.672032945461067,5.081404364984463,6.645090969505644,4,1930,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7.56734567601324,6.342121418721152,7.023758954738443,4,1977,1,2,5.062595033026967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,7.047517221357296,5.707110264748875,7.048386408721883,3,1959,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.674152921281675,6.591673732008658,7.367077059881012,4,2007,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,6.51025834052315,5.459585514144159,6.511745329644728,3,1941,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.32052696227274,6.699500340161678,7.2456550675945355,4,1995,3,2,5.713732805509369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5,6.675823221634848,5.484796933490655,6.677083461247136,3,1945,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.999422467507961,5.8664680569332965,6.9167150203536085,3,1975,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.649692623711514,6.668228248417403,6.823286122355687,5,2007,3,2,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,7.351158226430694,5.666426688112432,6.81783057145415,3,1945,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.408530566894626,6.251903883165888,7.398174092970465,4,1958,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8,7.643961949002529,6.48768401848461,6.855408798609928,4,2007,3,2,4.6913478822291435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,7.336936913707618,5.993961427306569,6.645090969505644,4,2005,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.450660796211539,6.142037405587356,7.194436851100335,3,1957,1,1,5.66988092298052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.344719054149673,6.089044875446846,6.690842277418564,4,1978,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.822197390620491,5.579729825986222,6.823286122355687,4,1979,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9,7.897296472595885,6.762729506931879,7.2196420401307355,5,2009,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.4067107301776405,6.133398042996649,6.860663671448287,4,1999,2,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.715383386334681,5.860786223465865,6.716594773520978,3,1954,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.4127640174265625,6.184148890937483,7.4133673356952405,4,1970,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
