id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,log_mas_vnr_area
2687,903425190,50,RM,90.0,33120,Pave,NA,3,Lvl,0,Inside,0,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1595.0,1596.0,GasA,3,Y,0,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,0,1,4,Detchd,1962.0,1,2.0,577.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,10,2006,WD ,220000,12.301382825334498,7.818430272070656,6.3578422665081,7.3752557780097545,0.0
1436,907176010,60,RL,69.05520046484602,13142,Pave,NA,1,Lvl,0,Corner,0,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,3,PConc,4,3,1,6,688.0,1,0.0,176.0,865.0,GasA,5,Y,0,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,0,0,0,Attchd,1997.0,2,2.0,601.0,3,3,2,0,96,0,0,0,0,0,0,NA,0,7,2008,WD ,215700,12.281643832377247,7.479299637782834,6.398594934535208,6.762729506931879,4.859812404361672
444,528142090,20,RL,107.0,11362,Pave,NA,1,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,5,3,2,6,1039.0,1,0.0,797.0,1837.0,GasA,5,Y,0,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,0,1,4,Attchd,2004.0,3,3.0,863.0,3,3,2,125,185,0,0,0,0,0,0,NA,0,3,2009,WD ,280000,12.542544882151386,7.515344571180436,6.760414691083428,7.515889085215125,3.7612001156935624
1067,528172080,20,RL,92.0,10845,Pave,NA,1,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,4,3,PConc,4,3,2,6,1149.0,1,0.0,454.0,1604.0,GasA,5,Y,0,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,0,1,3,Attchd,2003.0,3,3.0,733.0,3,3,2,216,28,0,0,0,0,0,0,NA,0,6,2008,WD ,284000,12.556729517143344,7.362010551259734,6.597145701886651,7.38025578842646,6.22455842927536
2290,923228290,180,RM,21.0,1936,Pave,NA,0,Lvl,0,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,4,131.0,6,499.0,0.0,631.0,GasA,4,Y,0,630,0,0,630,1.0,0.0,1,0,1,1,3,3,0,0,0,NA,0.0,0,0.0,1.0,0,0,2,0,0,0,0,0,0,0,3,NA,0,12,2007,WD ,84500,11.344506813345266,6.4457198193855785,0.0,6.447305862541213,0.0
168,535476350,20,RL,80.0,9760,Pave,NA,0,Lvl,0,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3,3,4,4,717.0,2,263.0,415.0,1396.0,GasA,3,Y,0,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,1,1,3,Attchd,1963.0,2,2.0,441.0,3,3,2,657,0,113,0,240,0,0,0,NA,0,5,2010,WD ,192000,12.165250651009918,7.240649694255466,6.089044875446846,7.241366283322318,5.389071729816501
2643,902108060,70,RM,66.0,3960,Pave,Grvl,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,502.0,503.0,GasA,3,N,0,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,0,1,1,Detchd,1930.0,1,1.0,201.0,2,3,0,280,0,68,0,0,0,0,3,NA,0,7,2006,WD ,105000,11.56171562913966,6.911747300251674,5.303304908059076,6.220590170099739,0.0
2802,907290080,20,RL,70.0,9100,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1836.0,1861.0,GasA,5,Y,0,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,0,1,4,Attchd,2004.0,3,2.0,485.0,3,3,2,120,33,0,0,0,0,0,0,NA,0,10,2006,WD ,216837,12.28690119819279,7.515344571180436,6.184148890937483,7.528869256642251,0.0
1224,534455030,20,RL,80.0,9600,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,2,2,CBlock,3,3,1,3,658.0,1,0.0,638.0,1297.0,GasA,3,Y,0,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,1960.0,2,2.0,451.0,3,3,2,0,22,0,0,0,0,0,3,NA,0,2,2008,WD ,141500,11.86005499606543,7.310550158534422,6.111467339502679,7.167809184316444,5.318119993844216
1382,905104180,20,RL,57.0,9764,Pave,NA,1,Lvl,0,FR2,0,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,702.0,1,0.0,192.0,895.0,GasA,5,Y,0,894,0,0,894,1.0,0.0,1,0,3,1,4,5,0,0,0,Attchd,1967.0,2,2.0,451.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,5,2008,WD ,130000,11.77528972943772,6.795705775173514,6.111467339502679,6.796823718274855,0.0
853,907200230,20,RL,60.0,8430,Pave,NA,0,HLS,0,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,3,CBlock,4,3,1,3,616.0,1,0.0,424.0,1041.0,GasA,3,Y,0,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,0,0,0,NA,0.0,0,0.0,1.0,0,0,2,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,124000,11.728036844587175,6.946975992135418,0.0,6.947937068614969,4.919980925828125
2237,910201180,70,RM,50.0,9060,Pave,NA,0,Lvl,0,Inside,0,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4,3,1,5,548.0,1,0.0,311.0,860.0,GasA,5,Y,0,942,886,0,1828,0.0,0.0,2,0,3,1,4,6,0,0,0,Detchd,0.0,0,0.0,1.0,0,0,2,174,0,212,0,0,0,0,3,NA,0,3,2007,WD ,150909,11.924432285124535,7.510977752014095,0.0,6.756932389247553,0.0
2585,535304020,20,RL,66.0,12778,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,658.0,1,0.0,350.0,1009.0,GasA,5,Y,1,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,0,0,0,Attchd,1952.0,2,1.0,281.0,3,3,2,0,154,0,0,0,0,0,3,NA,0,1,2006,WD ,139500,11.845819880243557,6.915723448631314,5.638354669333745,6.9167150203536085,0.0
2193,908275240,20,RL,60.0,8172,Pave,NA,0,HLS,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,1,5,682.0,1,0.0,182.0,865.0,GasA,3,Y,0,864,0,0,864,1.0,0.0,1,0,3,1,3,5,0,0,0,Detchd,1996.0,1,2.0,529.0,3,3,0,196,0,0,0,0,0,0,0,NA,0,10,2007,COD,79275,11.280678099406549,6.761572768804055,6.270988431858299,6.762729506931879,0.0
2262,916384080,20,RL,64.0,9037,Pave,NA,1,HLS,0,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4,3,3,6,428.0,1,0.0,1048.0,1477.0,GasA,5,Y,0,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,0,1,4,Attchd,2006.0,2,2.0,473.0,3,3,2,120,33,0,0,0,0,0,0,NA,0,12,2007,WD ,265900,12.490875577231112,7.302496423727326,6.159095388491933,7.29776828253138,3.4965075614664802
1528,909253190,30,RL,52.0,6292,Pave,NA,0,Bnk,0,Inside,0,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,2,3,384.0,1,0.0,384.0,769.0,GasA,3,N,0,790,0,0,790,0.0,0.0,1,0,2,1,3,4,0,0,0,Detchd,1925.0,1,1.0,161.0,2,3,2,0,141,0,0,0,0,0,0,NA,0,4,2008,WD ,91000,11.418614785498987,6.672032945461067,5.081404364984463,6.645090969505644,0.0
370,527276160,60,RL,85.0,11900,Pave,NA,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,3,3,PConc,4,3,1,5,400.0,1,0.0,722.0,1123.0,GasA,5,Y,0,946,988,0,1934,1.0,0.0,2,1,3,1,3,6,0,1,3,Attchd,1977.0,1,2.0,568.0,3,3,1,0,176,0,0,200,0,0,0,NA,0,7,2009,WD ,185000,12.128111104060462,7.56734567601324,6.342121418721152,7.023758954738443,5.062595033026967
2629,535456020,20,RL,70.0,7945,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,179.0,4,506.0,465.0,1151.0,GasA,5,Y,1,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1959.0,2,1.0,301.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,5,2006,WD ,141000,11.856515169360305,7.047517221357296,5.707110264748875,7.048386408721883,0.0
1703,528120010,60,RL,134.0,16659,Pave,NA,1,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1582.0,1583.0,GasA,5,Y,0,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,0,1,4,Detchd,2007.0,1,2.0,729.0,3,3,2,0,368,0,0,0,0,0,0,NA,0,6,2007,New,260116,12.468882964346784,7.674152921281675,6.591673732008658,7.367077059881012,0.0
793,905452050,30,RL,50.0,9340,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,344.0,1,0.0,328.0,673.0,GasA,3,Y,0,672,0,0,672,1.0,0.0,1,0,2,1,3,4,0,0,0,Attchd,1941.0,1,1.0,235.0,3,3,0,0,113,0,0,0,0,0,0,NA,0,8,2009,WD ,113000,11.635143097694478,6.51025834052315,5.459585514144159,6.511745329644728,0.0
1429,906424010,80,RL,69.05520046484602,11454,Pave,NA,2,Lvl,0,Corner,0,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4,3,4,6,770.0,1,0.0,631.0,1402.0,GasA,5,Y,0,1511,0,0,1511,1.0,0.0,2,0,3,1,4,6,0,1,2,Attchd,1995.0,3,3.0,812.0,3,3,2,168,42,0,0,0,0,0,0,NA,0,2,2008,WD ,225000,12.323855681186558,7.32052696227274,6.699500340161678,7.2456550675945355,5.713732805509369
648,535352090,30,RL,80.0,8480,Pave,NA,0,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,700.0,1,0.0,93.0,794.0,GasA,3,Y,0,793,0,0,793,1.0,0.0,1,0,2,1,2,4,0,0,0,Detchd,1945.0,1,1.0,241.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,113000,11.635143097694478,6.675823221634848,5.484796933490655,6.677083461247136,0.0
279,908103350,80,RL,65.0,6305,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,528.0,1,0.0,480.0,1009.0,GasA,3,Y,0,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,0,1,2,Detchd,1975.0,1,1.0,353.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,6,2010,WD ,125200,11.737667737648135,6.999422467507961,5.8664680569332965,6.9167150203536085,0.0
1705,528142050,60,RL,82.0,9709,Pave,NA,1,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,5,3,PConc,5,3,4,6,778.0,1,0.0,140.0,919.0,GasA,5,Y,0,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,0,2,4,BuiltIn,2007.0,3,3.0,787.0,3,3,2,172,104,0,0,0,0,0,0,NA,0,9,2007,New,319500,12.674512552799726,7.649692623711514,6.668228248417403,6.823286122355687,4.795790545596741
1257,535380050,50,RL,60.0,10930,Pave,Grvl,0,Bnk,0,Inside,0,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,580.0,1,0.0,333.0,914.0,GasA,3,Y,1,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,0,1,3,Attchd,1962.0,1,1.0,289.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2008,WD ,140000,11.84939770159144,7.351158226430694,5.666426688112432,6.81783057145415,0.0
2894,916325040,20,RL,69.05520046484602,50102,Pave,NA,1,Low,0,Inside,1,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,4,909.0,1,0.0,723.0,1633.0,GasA,3,Y,0,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,0,2,4,Attchd,1958.0,1,2.0,519.0,3,3,2,0,0,0,0,138,0,0,0,NA,0,3,2006,WD ,250764,12.432267536768098,7.408530566894626,6.251903883165888,7.398174092970465,0.0
1062,528142020,60,RL,74.0,8899,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4,3,3,6,40.0,1,0.0,908.0,949.0,GasA,5,Y,0,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,0,1,4,BuiltIn,2007.0,3,3.0,657.0,3,3,2,100,24,0,0,0,0,0,0,NA,0,6,2008,WD ,250000,12.429216196844383,7.643961949002529,6.48768401848461,6.855408798609928,4.6913478822291435
1729,528218020,60,RL,65.0,10237,Pave,NA,0,Lvl,0,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,768.0,769.0,GasA,5,Y,0,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,0,1,4,Attchd,2005.0,3,2.0,401.0,3,3,2,100,38,0,0,0,0,0,0,NA,0,6,2007,WD ,176000,12.078239274020289,7.336936913707618,5.993961427306569,6.645090969505644,0.0
1925,535177110,20,RL,80.0,9736,Pave,NA,0,Lvl,0,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3,3,1,4,668.0,3,138.0,525.0,1332.0,GasA,4,Y,0,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,0,3,3,Attchd,1957.0,1,2.0,465.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2007,WD ,174850,12.071683742491523,7.450660796211539,6.142037405587356,7.194436851100335,5.66988092298052
415,527455050,160,RL,24.0,2364,Pave,NA,0,Lvl,0,Inside,0,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,320.0,1,0.0,484.0,805.0,GasA,3,Y,0,804,744,0,1548,0.0,1.0,2,1,3,1,3,7,0,1,3,Detchd,1978.0,1,2.0,441.0,3,3,2,108,0,0,0,0,0,0,0,NA,0,7,2009,WD ,147000,11.898187865760873,7.344719054149673,6.089044875446846,6.690842277418564,0.0
78,531452020,120,RL,55.0,7892,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,918.0,919.0,GasA,3,Y,0,918,0,0,918,0.0,0.0,2,0,2,1,3,5,0,1,3,Attchd,1979.0,1,1.0,265.0,3,3,2,28,0,0,0,0,0,0,0,NA,0,4,2010,WD ,99500,11.507912923146684,6.822197390620491,5.579729825986222,6.823286122355687,0.0
428,528108040,60,RL,95.0,12350,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,986.0,1,0.0,379.0,1366.0,GasA,5,Y,0,1365,1325,0,2690,1.0,0.0,2,1,3,1,5,8,0,1,4,Attchd,2009.0,2,3.0,865.0,3,3,2,0,197,0,0,0,0,0,0,NA,0,7,2009,New,398800,12.89621531706982,7.897296472595885,6.762729506931879,7.2196420401307355,0.0
1756,528280110,60,RL,62.0,7917,Pave,NA,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,953.0,954.0,GasA,5,Y,0,953,694,0,1647,0.0,0.0,2,1,3,1,3,7,0,1,3,Attchd,1999.0,2,2.0,461.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,8,2007,WD ,175000,12.072541252905651,7.4067107301776405,6.133398042996649,6.860663671448287,0.0
1280,535456100,20,RL,60.0,7200,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,825.0,826.0,GasA,3,Y,1,825,0,0,825,0.0,1.0,1,0,2,1,3,4,0,0,0,Attchd,1954.0,1,1.0,351.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,109500,11.603679828238693,6.715383386334681,5.860786223465865,6.716594773520978,0.0
1928,535181030,20,RL,69.05520046484602,12155,Pave,NA,3,Lvl,0,Inside,0,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,2,1237.0,1,0.0,420.0,1658.0,GasA,4,Y,0,1657,0,0,1657,0.0,1.0,2,0,3,1,3,7,0,1,3,Attchd,1970.0,1,2.0,485.0,3,3,2,0,0,0,0,147,0,0,0,NA,0,3,2007,WD ,163500,12.004568269319446,7.4127640174265625,6.184148890937483,7.4133673356952405,0.0
2671,903200050,30,RL,69.05520046484602,7446,Pave,NA,0,Lvl,0,Corner,0,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,3,266.0,1,0.0,522.0,789.0,GasA,3,Y,1,788,0,0,788,0.0,0.0,1,0,2,1,3,4,0,2,3,NA,0.0,0,0.0,1.0,0,0,2,0,0,0,0,0,0,0,2,NA,0,4,2006,WD ,100000,11.512925464970229,6.669498089857879,0.0,6.670766320845874,0.0
2501,533125120,60,RL,105.0,11025,Pave,NA,0,HLS,0,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5,3,4,6,1118.0,1,0.0,216.0,1335.0,GasA,5,Y,0,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,0,3,3,Attchd,1992.0,2,3.0,889.0,3,3,2,177,208,186,0,0,0,0,0,NA,0,10,2006,WD ,334000,12.718896271958837,7.946617563244473,6.790097235513905,7.19668657083435,6.541029999189903
225,905106170,20,RL,65.0,7832,Pave,NA,0,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,775.0,1,0.0,89.0,865.0,GasA,5,Y,0,864,0,0,864,1.0,0.0,1,0,2,1,3,4,0,0,0,Detchd,1969.0,1,1.0,281.0,3,3,2,226,0,0,0,0,0,0,0,NA,0,5,2010,WD ,137250,11.829559359371776,6.761572768804055,5.638354669333745,6.762729506931879,0.0
2317,527108010,60,RL,134.0,19378,Pave,NA,1,HLS,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,2,6,57.0,1,0.0,1335.0,1393.0,GasA,5,Y,0,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,0,1,4,Attchd,2006.0,2,2.0,577.0,3,3,2,239,132,0,168,0,0,0,0,NA,0,3,2006,New,320000,12.676076274775909,7.808729306744399,6.3578422665081,7.239214973779806,6.124683390894205
160,535401080,20,RL,69.05520046484602,9830,Pave,NA,1,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,72.0,3,258.0,733.0,1064.0,GasA,5,Y,0,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,0,1,4,Detchd,1997.0,3,2.0,577.0,3,3,2,364,17,0,0,182,0,0,0,NA,0,3,2010,WD ,162000,11.99535161421452,7.160069207596127,6.3578422665081,6.96979066990159,0.0
100,533213030,20,FV,69.05520046484602,4403,Pave,NA,2,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,3,6,578.0,1,0.0,892.0,1471.0,GasA,5,Y,0,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,0,1,4,Attchd,2009.0,3,2.0,485.0,3,3,2,0,144,0,0,0,0,0,0,NA,0,6,2010,New,222000,12.310432660854417,7.298445101508147,6.184148890937483,7.293697720601438,6.07073772800249
482,528250040,60,RL,69.05520046484602,8174,Pave,NA,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,494.0,1,0.0,204.0,699.0,GasA,5,Y,0,698,644,0,1342,1.0,0.0,2,1,3,1,4,7,0,1,3,Attchd,2003.0,3,2.0,394.0,3,3,2,100,56,0,0,0,0,0,0,NA,0,5,2009,WD ,178000,12.089538829274222,7.201916317531627,5.976350909297934,6.54965074223381,0.0
177,902128170,30,RM,60.0,7200,Pave,NA,0,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,3,4,CBlock,3,3,1,4,510.0,1,0.0,278.0,789.0,GasA,3,Y,0,804,0,0,804,1.0,0.0,1,0,2,1,4,4,0,2,4,Attchd,1940.0,1,1.0,241.0,3,3,2,0,0,154,0,0,0,0,3,NA,0,2,2010,WD ,119000,11.686878772093667,6.6895992691789665,5.484796933490655,6.670766320845874,5.68697535633982
1971,535477130,60,RL,69.0,7590,Pave,NA,0,Lvl,0,Inside,0,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,5,540.0,1,0.0,324.0,865.0,GasA,3,Y,0,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,0,1,3,Attchd,1962.0,2,1.0,265.0,3,3,2,0,168,0,0,0,0,0,0,NA,0,7,2007,WD ,169500,12.040608205802641,7.502186486602924,5.579729825986222,6.762729506931879,5.666426688112432
484,528275070,60,RL,69.05520046484602,8795,Pave,NA,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,300.0,1,0.0,652.0,953.0,GasA,5,Y,0,980,1276,0,2256,0.0,0.0,2,1,4,1,4,8,0,1,3,BuiltIn,2000.0,3,2.0,555.0,3,3,2,224,54,0,0,0,0,0,0,NA,0,4,2009,WD ,236000,12.371587084007746,7.721348612617949,6.318968113746434,6.859614903654202,0.0
1561,911370490,120,RM,44.0,3843,Pave,NA,1,HLS,0,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1476.0,1,0.0,120.0,1597.0,GasA,5,Y,0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,0,1,4,Attchd,2007.0,3,2.0,526.0,3,3,2,162,53,0,153,0,0,0,0,NA,0,8,2008,New,294464,12.592912033515141,7.4073177104694174,6.26530121273771,7.3758821482150125,5.231108616854587
992,526354070,60,RL,85.0,11075,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,5,500.0,2,276.0,176.0,953.0,GasA,3,Y,0,1092,1020,0,2112,0.0,0.0,2,1,4,1,3,9,0,2,4,Attchd,1969.0,1,2.0,577.0,3,3,2,280,0,0,0,0,0,0,0,NA,0,6,2008,WD ,206900,12.239990863733635,7.655390644826152,6.3578422665081,6.859614903654202,0.0
